user_id,mood_selected,message_text,stress_level,sleep_hours,work_pressure,social_support,energy_level,preferred_relief,sentiment_score,task1,task2,task3,task4
5649,lonely,I feel like I don't have anyone to talk to today.,8,7.8,7,9,6,quotes,-0.98,digital_detox,drink_tea,call_friend,short_walk
5650,angry,I feel frustrated and irritated about what happened.,3,4.3,5,9,6,light_humor,-0.23,drink_tea,stretch_body,deep_breathing,write_journal
5651,burned_out,I have no energy left to deal with anything.,8,8.3,9,9,10,quick_exercises,0.74,listen_music,short_walk,stretch_body,gratitude_list
5652,overthinking,I can't stop thinking about past mistakes.,3,8.8,5,1,3,quotes,0.39,nature_break,drink_water,stretch_body,watch_funny_video
5653,burned_out,I have no energy left to deal with anything.,8,5.0,8,8,2,quick_exercises,-0.8,gratitude_list,stretch_body,5_min_meditation,mindfulness_exercise
5654,angry,I can't stop thinking about something that made me angry.,6,3.5,5,7,1,quick_exercises,0.28,short_walk,stretch_body,mindfulness_exercise,drink_water
5655,stressed,I have too many things to finish today and I feel overwhelmed.,3,7.2,8,10,7,light_humor,0.23,stretch_body,watch_funny_video,5_min_meditation,mindfulness_exercise
5656,angry,I feel tense and annoyed with everyone today.,2,4.1,8,1,6,light_humor,-0.68,drink_water,write_journal,mindfulness_exercise,digital_detox
5657,lonely,I feel like I don't have anyone to talk to today.,8,3.8,3,8,2,suggestions,0.38,digital_detox,call_friend,drink_tea,listen_music
5658,anxious,I keep worrying about small things and can't focus.,6,4.8,2,1,3,light_humor,-0.97,listen_music,gratitude_list,stretch_body,drink_water
5659,stressed,I keep thinking about everything I have to do and it's exhausting.,6,3.8,3,1,5,suggestions,-0.9,digital_detox,drink_water,listen_music,deep_breathing
5660,burned_out,I can't focus anymore and everything feels tiring.,1,4.7,8,2,1,light_humor,-0.51,short_walk,digital_detox,deep_breathing,5_min_meditation
5661,angry,I'm really upset and it's hard to calm down.,6,8.9,1,10,4,quotes,-0.29,drink_tea,short_walk,mindfulness_exercise,deep_breathing
5662,angry,I can't stop thinking about something that made me angry.,3,8.8,4,4,7,light_humor,-0.78,nature_break,listen_music,gratitude_list,drink_water
5663,overthinking,I can't stop thinking about past mistakes.,2,6.4,10,2,3,quotes,-0.97,5_min_meditation,nature_break,drink_water,positive_affirmation
5664,sad,I can't seem to shake this sadness.,4,7.3,6,9,4,guided_steps,0.19,short_walk,digital_detox,gratitude_list,stretch_body
5665,burned_out,I can't focus anymore and everything feels tiring.,5,6.0,4,8,3,suggestions,-0.57,stretch_body,write_journal,positive_affirmation,drink_tea
5666,stressed,I feel pressure from work and my mind won't slow down.,2,4.1,3,8,8,suggestions,0.17,digital_detox,drink_tea,nature_break,5_min_meditation
5667,angry,I'm really upset and it's hard to calm down.,9,7.4,1,3,10,quotes,0.84,listen_music,drink_tea,watch_funny_video,drink_water
5668,lonely,I feel isolated even when people are around.,9,7.8,5,7,8,guided_steps,0.89,5_min_meditation,call_friend,digital_detox,stretch_body
5669,angry,I can't stop thinking about something that made me angry.,6,5.8,1,9,7,quotes,0.81,call_friend,nature_break,digital_detox,drink_water
5670,lonely,I wish someone understood how I feel.,6,5.6,1,6,4,guided_steps,0.13,short_walk,nature_break,stretch_body,gratitude_list
5671,lonely,I feel like I don't have anyone to talk to today.,10,5.6,3,6,7,quotes,-0.39,write_journal,call_friend,listen_music,watch_funny_video
5672,stressed,I have too many things to finish today and I feel overwhelmed.,2,8.2,7,9,7,quick_exercises,-0.51,watch_funny_video,write_journal,drink_water,gratitude_list
5673,anxious,I feel nervous about what might happen later today.,8,4.9,5,7,6,quick_exercises,-0.2,positive_affirmation,stretch_body,5_min_meditation,listen_music
5674,sad,I can't seem to shake this sadness.,5,4.6,8,4,4,light_humor,-0.69,write_journal,deep_breathing,gratitude_list,mindfulness_exercise
5675,stressed,My deadlines are piling up and I can't relax.,5,6.1,7,2,1,light_humor,0.22,call_friend,positive_affirmation,digital_detox,listen_music
5676,angry,I can't stop thinking about something that made me angry.,7,5.2,7,5,6,quotes,0.58,5_min_meditation,listen_music,stretch_body,call_friend
5677,stressed,I have too many things to finish today and I feel overwhelmed.,4,7.8,8,1,10,guided_steps,0.47,drink_water,call_friend,5_min_meditation,short_walk
5678,overthinking,My brain won't switch off from constant thinking.,2,7.7,3,4,8,quotes,0.83,5_min_meditation,deep_breathing,nature_break,drink_tea
5679,lonely,I wish someone understood how I feel.,10,7.0,8,1,5,quotes,0.31,nature_break,mindfulness_exercise,listen_music,short_walk
5680,stressed,I feel pressure from work and my mind won't slow down.,8,6.8,3,8,5,suggestions,-0.16,write_journal,positive_affirmation,drink_water,listen_music
5681,angry,I feel tense and annoyed with everyone today.,7,4.8,1,9,8,quick_exercises,-0.87,drink_water,short_walk,call_friend,gratitude_list
5682,stressed,I have too many things to finish today and I feel overwhelmed.,5,6.7,7,9,3,guided_steps,0.77,nature_break,positive_affirmation,gratitude_list,call_friend
5683,stressed,I have too many things to finish today and I feel overwhelmed.,3,3.2,5,9,3,light_humor,0.22,mindfulness_exercise,nature_break,write_journal,deep_breathing
5684,angry,I can't stop thinking about something that made me angry.,6,3.2,9,8,7,suggestions,0.26,5_min_meditation,drink_water,drink_tea,positive_affirmation
5685,overthinking,My mind keeps replaying the same thoughts again and again.,10,4.8,10,10,9,guided_steps,-0.89,short_walk,stretch_body,watch_funny_video,drink_water
5686,angry,I feel tense and annoyed with everyone today.,1,8.1,8,2,3,quick_exercises,0.57,short_walk,positive_affirmation,listen_music,deep_breathing
5687,lonely,I wish someone understood how I feel.,2,3.3,2,6,2,quotes,0.81,listen_music,short_walk,5_min_meditation,digital_detox
5688,stressed,I have too many things to finish today and I feel overwhelmed.,8,7.7,1,1,6,suggestions,0.11,5_min_meditation,gratitude_list,mindfulness_exercise,drink_tea
5689,anxious,I feel nervous about what might happen later today.,9,8.9,2,4,1,quick_exercises,-0.92,mindfulness_exercise,5_min_meditation,short_walk,write_journal
5690,stressed,I keep thinking about everything I have to do and it's exhausting.,2,7.3,4,10,3,quotes,-0.12,short_walk,positive_affirmation,write_journal,watch_funny_video
5691,overthinking,My brain won't switch off from constant thinking.,6,7.5,10,10,1,quick_exercises,0.59,write_journal,short_walk,nature_break,stretch_body
5692,overthinking,I can't stop thinking about past mistakes.,1,8.0,7,2,4,quick_exercises,0.15,mindfulness_exercise,positive_affirmation,deep_breathing,drink_water
5693,overthinking,I can't stop thinking about past mistakes.,5,8.9,4,10,4,quick_exercises,-0.55,mindfulness_exercise,stretch_body,write_journal,positive_affirmation
5694,burned_out,I feel exhausted and mentally drained.,6,5.1,3,7,6,guided_steps,-0.8,watch_funny_video,call_friend,drink_tea,stretch_body
5695,stressed,I have too many things to finish today and I feel overwhelmed.,2,5.1,1,1,7,light_humor,-0.13,write_journal,call_friend,deep_breathing,mindfulness_exercise
5696,anxious,I feel tense and uneasy for no clear reason.,6,4.8,2,2,2,quotes,0.49,mindfulness_exercise,call_friend,digital_detox,positive_affirmation
5697,overthinking,I keep analyzing everything too much.,10,6.5,2,5,3,suggestions,-0.71,drink_water,write_journal,gratitude_list,digital_detox
5698,sad,Everything feels heavy and I just want to stay quiet.,4,3.4,6,4,6,light_humor,0.76,listen_music,watch_funny_video,nature_break,drink_water
5699,angry,I feel frustrated and irritated about what happened.,4,7.0,4,8,10,light_humor,-0.08,mindfulness_exercise,nature_break,stretch_body,deep_breathing
5700,angry,I feel frustrated and irritated about what happened.,6,3.1,8,1,1,quick_exercises,0.47,deep_breathing,digital_detox,listen_music,gratitude_list
5701,overthinking,My brain won't switch off from constant thinking.,10,8.9,9,3,5,guided_steps,-0.22,watch_funny_video,digital_detox,drink_water,call_friend
5702,lonely,I feel like I don't have anyone to talk to today.,8,5.6,3,2,5,guided_steps,0.94,short_walk,write_journal,stretch_body,digital_detox
5703,lonely,I feel like I don't have anyone to talk to today.,10,5.8,3,4,3,quick_exercises,0.33,watch_funny_video,5_min_meditation,nature_break,deep_breathing
5704,stressed,I have too many things to finish today and I feel overwhelmed.,4,3.9,7,7,7,guided_steps,0.6,digital_detox,positive_affirmation,5_min_meditation,nature_break
5705,sad,I feel really low today and don't have motivation.,7,6.5,8,3,2,suggestions,0.38,short_walk,5_min_meditation,listen_music,digital_detox
5706,burned_out,I can't focus anymore and everything feels tiring.,9,6.0,4,10,6,quotes,-0.7,drink_tea,listen_music,watch_funny_video,gratitude_list
5707,sad,I feel emotionally drained and down.,7,3.1,5,5,10,suggestions,-0.26,5_min_meditation,drink_tea,deep_breathing,short_walk
5708,lonely,I miss having meaningful conversations.,5,4.9,8,2,8,quick_exercises,0.5,watch_funny_video,call_friend,deep_breathing,positive_affirmation
5709,anxious,I feel nervous about what might happen later today.,7,7.6,8,8,1,suggestions,0.32,stretch_body,drink_water,5_min_meditation,watch_funny_video
5710,stressed,I have too many things to finish today and I feel overwhelmed.,7,4.5,1,5,5,guided_steps,0.29,call_friend,write_journal,digital_detox,short_walk
5711,sad,I feel really low today and don't have motivation.,6,4.5,7,9,6,light_humor,-0.02,watch_funny_video,mindfulness_exercise,deep_breathing,positive_affirmation
5712,overthinking,My mind keeps replaying the same thoughts again and again.,7,5.4,2,6,1,guided_steps,0.1,mindfulness_exercise,digital_detox,call_friend,short_walk
5713,angry,I can't stop thinking about something that made me angry.,10,7.3,9,1,6,light_humor,0.6,deep_breathing,stretch_body,mindfulness_exercise,call_friend
5714,overthinking,I keep analyzing everything too much.,8,7.3,3,9,9,guided_steps,-0.53,write_journal,deep_breathing,watch_funny_video,call_friend
5715,anxious,My heart is racing and I can't calm down.,8,6.0,1,2,6,quotes,-0.35,write_journal,gratitude_list,watch_funny_video,5_min_meditation
5716,lonely,I feel isolated even when people are around.,4,8.1,6,4,10,guided_steps,-0.48,gratitude_list,short_walk,listen_music,nature_break
5717,sad,I feel emotionally drained and down.,2,7.1,3,6,1,quotes,-0.35,watch_funny_video,drink_water,deep_breathing,5_min_meditation
5718,sad,I feel really low today and don't have motivation.,7,5.3,5,8,10,guided_steps,0.98,drink_water,deep_breathing,listen_music,stretch_body
5719,angry,I feel tense and annoyed with everyone today.,1,8.8,4,1,7,suggestions,0.01,nature_break,5_min_meditation,call_friend,digital_detox
5720,stressed,I keep thinking about everything I have to do and it's exhausting.,9,5.4,5,8,4,quick_exercises,-0.3,digital_detox,drink_water,deep_breathing,listen_music
5721,sad,I feel emotionally drained and down.,8,3.7,3,5,8,guided_steps,0.23,drink_water,gratitude_list,listen_music,write_journal
5722,burned_out,I feel exhausted and mentally drained.,3,8.2,9,1,7,quotes,-0.87,drink_tea,call_friend,positive_affirmation,short_walk
5723,angry,I'm really upset and it's hard to calm down.,5,6.9,9,8,1,light_humor,-0.12,deep_breathing,mindfulness_exercise,drink_tea,call_friend
5724,sad,I can't seem to shake this sadness.,3,3.4,1,3,6,guided_steps,-0.98,mindfulness_exercise,call_friend,drink_tea,short_walk
5725,lonely,I miss having meaningful conversations.,2,5.8,2,7,9,suggestions,0.33,mindfulness_exercise,deep_breathing,watch_funny_video,drink_water
5726,stressed,I have too many things to finish today and I feel overwhelmed.,6,7.8,5,7,5,quotes,0.2,stretch_body,drink_water,listen_music,call_friend
5727,lonely,I feel isolated even when people are around.,10,5.5,8,1,7,suggestions,0.7,positive_affirmation,drink_tea,short_walk,digital_detox
5728,anxious,My heart is racing and I can't calm down.,2,5.9,9,7,1,quotes,0.04,watch_funny_video,short_walk,listen_music,deep_breathing
5729,lonely,I miss having meaningful conversations.,5,5.4,3,6,1,quotes,0.89,stretch_body,listen_music,deep_breathing,gratitude_list
5730,anxious,My heart is racing and I can't calm down.,2,7.7,10,6,6,quotes,0.96,watch_funny_video,short_walk,deep_breathing,5_min_meditation
5731,overthinking,I keep analyzing everything too much.,4,6.8,3,8,4,quotes,-0.84,listen_music,call_friend,positive_affirmation,deep_breathing
5732,sad,Everything feels heavy and I just want to stay quiet.,3,8.2,1,8,6,quick_exercises,0.1,drink_tea,nature_break,digital_detox,listen_music
5733,overthinking,My brain won't switch off from constant thinking.,9,8.4,4,3,5,suggestions,-0.72,drink_water,nature_break,watch_funny_video,drink_tea
5734,stressed,I feel pressure from work and my mind won't slow down.,1,7.6,5,2,8,guided_steps,0.54,drink_water,stretch_body,watch_funny_video,gratitude_list
5735,stressed,I have too many things to finish today and I feel overwhelmed.,9,8.8,8,3,9,quick_exercises,-0.73,listen_music,drink_water,stretch_body,5_min_meditation
5736,stressed,My deadlines are piling up and I can't relax.,1,4.9,10,5,4,quotes,0.77,drink_tea,write_journal,nature_break,gratitude_list
5737,burned_out,I have no energy left to deal with anything.,10,5.9,4,8,7,guided_steps,-0.6,drink_water,positive_affirmation,watch_funny_video,drink_tea
5738,burned_out,I feel exhausted and mentally drained.,9,7.0,2,8,5,suggestions,0.55,call_friend,listen_music,write_journal,short_walk
5739,lonely,I miss having meaningful conversations.,8,4.9,8,3,6,light_humor,0.13,listen_music,stretch_body,digital_detox,gratitude_list
5740,burned_out,I have no energy left to deal with anything.,1,8.5,4,5,6,light_humor,0.42,short_walk,5_min_meditation,deep_breathing,nature_break
5741,anxious,I keep worrying about small things and can't focus.,1,8.6,2,9,8,suggestions,0.79,drink_water,drink_tea,positive_affirmation,short_walk
5742,angry,I feel frustrated and irritated about what happened.,4,6.4,5,6,8,guided_steps,0.28,nature_break,call_friend,gratitude_list,watch_funny_video
5743,overthinking,My brain won't switch off from constant thinking.,8,8.3,8,1,10,light_humor,-0.46,stretch_body,5_min_meditation,write_journal,mindfulness_exercise
5744,sad,I can't seem to shake this sadness.,8,3.2,4,2,7,quotes,0.94,listen_music,deep_breathing,stretch_body,5_min_meditation
5745,sad,I can't seem to shake this sadness.,2,4.3,2,3,1,guided_steps,0.94,listen_music,nature_break,short_walk,positive_affirmation
5746,stressed,My deadlines are piling up and I can't relax.,5,5.9,7,3,10,quick_exercises,0.37,short_walk,digital_detox,5_min_meditation,write_journal
5747,lonely,I miss having meaningful conversations.,6,5.6,4,4,6,light_humor,0.22,short_walk,digital_detox,deep_breathing,watch_funny_video
5748,angry,I'm really upset and it's hard to calm down.,5,6.8,5,6,6,light_humor,-0.73,call_friend,short_walk,5_min_meditation,write_journal
5749,burned_out,I have no energy left to deal with anything.,5,8.6,6,9,3,suggestions,0.45,mindfulness_exercise,drink_water,drink_tea,gratitude_list
5750,sad,Everything feels heavy and I just want to stay quiet.,1,5.4,1,9,4,light_humor,-0.66,drink_tea,stretch_body,listen_music,5_min_meditation
5751,sad,I feel emotionally drained and down.,5,5.5,4,2,5,light_humor,-0.49,mindfulness_exercise,nature_break,watch_funny_video,listen_music
5752,anxious,My heart is racing and I can't calm down.,6,5.3,10,5,6,suggestions,-0.53,gratitude_list,5_min_meditation,drink_water,nature_break
5753,stressed,My deadlines are piling up and I can't relax.,10,4.1,2,6,6,quotes,-0.27,mindfulness_exercise,write_journal,nature_break,stretch_body
